Customer ID,Frequency,Monetary,AvgOrderValue,TotalItems,UniqueProducts,LastPurchaseDays,Churn
15370,1,1352.96,27.0592,567,50,67,0
15371,1,59.400000000000006,59.400000000000006,12,1,319,1
15372,7,4009.66,133.65533333333332,3486,19,107,0
15373,7,1542.58,18.148,335,50,16,0
15374,1,139.32,19.90285714285714,164,6,281,0
15375,1,60.959999999999994,10.159999999999998,84,6,347,1
15377,4,1211.75,57.70238095238095,253,15,39,1
15378,2,246.5,20.541666666666668,130,8,119,1
15379,2,2666.01,20.50776923076923,1463,121,15,0
15380,7,2018.9,112.16111111111111,734,6,22,0
15381,3,1293.72,80.8575,631,16,80,0
15382,6,7777.84,23.56921212121212,5166,196,31,0
15384,3,1688.95,17.411855670103094,1419,77,16,0
15385,2,625.2,69.46666666666667,267,8,49,0
15387,1,468.65,23.432499999999997,335,20,149,1
15389,4,2233.8,446.76000000000005,3540,2,57,0
15390,2,1216.66,15.800779220779221,894,77,53,1
15391,1,289.87,24.155833333333334,109,12,241,1
15392,4,1715.07,21.70974683544304,1269,54,17,0
15393,3,659.48,20.60875,228,29,224,0
15394,8,3690.92,22.2344578313253,1704,109,15,0
15396,1,508.20000000000005,254.10000000000002,156,2,240,0
15400,3,586.1,39.07333333333334,272,11,77,0
15401,2,216.95,15.49642857142857,93,14,109,1
15402,4,1203.77,13.525505617977528,1340,58,44,0
15403,2,170.88,21.36,492,6,148,1
15404,1,257.06,16.06625,334,16,32,1
15405,1,310.74,14.124545454545455,155,22,233,0
15406,2,465.16,6.741449275362319,293,66,110,0
15409,1,131.25,14.583333333333334,59,9,378,1
15410,2,1234.88,30.872000000000003,702,32,225,0
15413,5,6798.72,271.9488,2694,20,348,1
15416,3,588.5,16.34722222222222,330,36,135,0
15418,2,452.32,6.555362318840579,266,64,82,1
15420,6,743.0,13.267857142857142,844,52,91,1
15421,6,2854.98,10.855437262357414,1427,160,42,0
15422,5,1522.27,13.353245614035087,672,79,36,0
15423,2,223.39000000000001,18.615833333333335,97,12,238,0
15424,1,214.44,13.4025,319,16,120,0
15425,4,1944.57,13.503958333333333,1042,114,57,1
15426,5,1579.42,4.815304878048781,705,199,26,0
15428,3,668.97,17.60447368421053,245,35,44,0
15430,2,954.75,26.520833333333332,309,36,124,1
15431,1,153.24,76.62,84,2,159,1
15432,1,149.57,24.92833333333333,27,6,198,0
15434,6,1525.5800000000002,19.311139240506332,776,60,31,0
15437,1,193.29000000000002,16.1075,98,12,297,0
15439,4,1269.05,22.264035087719297,572,49,61,1
15441,3,1254.21,22.003684210526316,587,45,53,1
15443,7,1939.02,7.344772727272727,1072,212,131,0
15445,1,171.0,19.0,60,9,247,0
15446,3,406.95,3.569736842105263,267,90,33,1
15447,4,337.71000000000004,16.8855,143,20,184,0
15448,1,294.17,14.008095238095239,255,21,331,0
15451,2,233.21,3.701746031746032,79,56,91,1
15452,3,1260.38,8.752638888888889,808,126,47,0
15454,2,307.69,7.504634146341464,148,35,19,1
15455,1,38.25,19.125,3,2,254,1
15456,8,1915.27,9.771785714285715,2600,116,16,0
15458,1,208.8,34.800000000000004,144,6,59,0
15459,2,202.83,28.975714285714286,121,6,74,1
15460,1,216.76,3.7372413793103445,109,53,11,1
15461,2,429.7,214.85,230,1,117,1
15462,1,502.45,16.74833333333333,323,30,102,0
15465,16,6168.88,34.65662921348315,1675,77,16,0
15466,3,1236.48,5.944615384615385,698,172,46,0
15468,1,962.97,17.19589285714286,1245,56,49,0
15469,1,335.70000000000005,17.668421052631583,134,19,95,0
15470,1,63.419999999999995,15.854999999999999,232,4,232,1
15471,2,847.08,9.96564705882353,417,67,37,0
15473,1,274.8,91.60000000000001,104,3,101,0
15474,1,163.1,8.155,56,19,252,1
15476,4,2209.98,27.974430379746835,1174,67,37,1
15477,1,368.4,184.2,216,2,306,1
15478,1,583.5600000000001,23.3424,319,24,232,0
15479,1,147.4,16.37777777777778,38,9,390,1
15480,4,5373.5,31.608823529411765,1549,162,122,0
15481,1,1993.34,52.456315789473685,1450,38,58,1
15482,9,4261.24,72.22440677966101,1768,43,15,0
15483,6,628.39,3.1108415841584156,649,149,42,0
15484,2,1061.69,20.03188679245283,924,53,197,0
15485,5,4146.6,42.31224489795919,1704,45,30,0
15486,1,102.0,102.0,40,1,184,1
15487,1,231.32,16.52285714285714,144,14,336,1
15488,4,340.6,37.84444444444445,178,8,113,0
15489,5,1285.3300000000002,20.083281250000002,656,43,57,0
15490,1,217.6,7.771428571428571,85,22,87,1
15493,4,2313.18,6.552917847025495,700,201,46,0
15494,3,2480.82,9.767007874015748,1949,219,135,0
15495,1,246.5,12.325,194,20,36,1
15496,1,146.14,6.642727272727272,98,22,288,1
15497,7,7395.19,69.7659433962264,2313,61,39,0
15498,19,13699.9,28.131211498973304,6981,340,23,0
15499,1,161.6,3.8476190476190473,60,40,380,1
15501,2,402.5,5.75,206,64,61,1
15502,5,4537.94,25.783749999999998,1915,114,25,0
15503,2,267.15,2.171951219512195,136,112,19,1
15504,3,371.02,6.625357142857142,115,33,177,0
15506,3,1060.77,9.305,799,82,38,0
15509,1,166.51,5.741724137931034,72,26,37,1
15512,3,311.78,10.057419354838709,223,28,16,0
15513,18,14305.83,53.181524163568774,5476,154,22,0
15514,11,4343.8,18.484255319148936,2889,111,17,0
15515,1,171.81,24.544285714285714,131,7,44,1
15518,7,2276.49,9.446016597510372,1550,166,36,0
15519,2,344.61,9.313783783783784,116,34,40,1
15521,8,4106.49,18.665863636363635,2680,121,57,0
15523,15,16947.98,83.07833333333333,15741,63,45,0
15524,1,151.4,18.925,24,8,263,0
15525,2,783.71,5.679057971014493,388,66,30,0
15527,16,3367.26,18.103548387096776,1292,131,11,0
15529,3,1438.18,9.278580645161291,1188,133,21,0
15530,1,311.37,8.896285714285714,390,31,169,0
15532,7,2547.32,6.050641330166271,920,297,15,0
15534,1,162.25,20.28125,63,8,382,1
15535,2,551.42,9.346101694915253,180,50,61,0
15536,1,259.09,16.193125,242,16,66,1
15538,6,3358.4,239.8857142857143,1016,3,194,1
15540,1,247.38,15.46125,244,16,32,0
15542,3,918.45,3.6446428571428573,469,212,169,1
15543,1,114.98,3.832666666666667,83,28,116,0
15544,12,4970.26,15.340308641975309,4184,125,29,0
15545,1,270.65999999999997,4.365483870967742,150,31,28,0
15546,2,1079.1000000000001,89.92500000000001,198,6,263,1
15547,13,5966.92,8.380505617977528,3889,380,19,0
15548,1,158.09,6.8734782608695655,64,23,252,1
15549,5,652.7,13.887234042553192,242,43,78,0
15550,8,1643.17,9.179720670391061,849,138,35,0
15551,6,1274.02,10.442786885245901,596,95,51,0
15552,1,162.4,12.492307692307692,106,13,280,0
15555,23,8297.0,9.460661345496009,5289,439,18,0
15558,1,214.13,8.565199999999999,86,23,296,1
15559,1,1109.4,17.893548387096775,526,62,225,1
15560,2,153.52,15.352,72,10,54,1
15561,4,1133.8,17.443076923076923,1067,44,40,0
15562,3,673.3800000000001,19.805294117647062,561,32,8,1
15563,4,1736.75,10.337797619047619,1833,128,15,0
15564,2,70.74000000000001,17.685000000000002,42,4,120,1
15566,2,227.87,18.989166666666666,153,9,49,1
15569,5,2210.64,19.915675675675676,1070,102,47,0
15570,16,6210.16,10.762842287694975,2652,330,14,0
15571,10,3401.2,5.884429065743944,2242,410,43,0
15572,3,1515.81,10.750425531914892,919,113,37,0
15573,3,599.73,5.170086206896552,417,104,275,0
15574,5,1406.6,3.864285714285714,903,186,15,0
15575,1,30.1,10.033333333333333,6,3,276,1
15577,2,139.1,6.623809523809523,32,20,380,0
15579,3,953.9,7.949166666666667,603,106,40,0
15580,8,1381.19,6.031397379912664,959,150,33,1
15581,29,4440.58,7.197050243111831,3000,472,10,0
15583,1,107.86,2.344782608695652,63,37,33,1
15584,2,552.39,5.469207920792079,173,93,56,0
15586,3,1139.1000000000001,29.976315789473688,1338,30,249,1
15587,4,953.28,119.16,336,3,8,0
15588,1,579.6,144.9,96,4,334,1
15590,5,1496.6,17.20229885057471,832,75,39,1
15591,3,217.9,31.12857142857143,58,6,239,1
15595,1,357.59999999999997,89.39999999999999,144,4,144,1
15596,5,2125.77,17.71475,983,65,22,0
15597,1,238.8,15.92,114,15,232,0
15598,1,307.34,13.969999999999999,244,22,84,0
15599,1,488.32,15.752258064516129,380,31,102,0
15600,4,1199.31,16.89169014084507,657,55,85,1
15601,18,9420.01,17.509312267657993,7013,161,15,0
15602,9,2085.19,24.24639534883721,1317,48,17,0
15603,1,40.0,20.0,32,2,305,0
15605,5,933.4200000000001,16.66821428571429,342,37,30,0
15606,8,2310.83,33.98279411764706,723,47,47,0
15607,8,1604.21,16.710520833333334,1268,83,200,0
15608,1,692.3,15.384444444444444,548,45,72,0
15611,13,1405.83,27.565294117647056,243,24,40,0
15613,1,433.71999999999997,16.063703703703702,700,27,267,1
15614,4,3147.36,38.8562962962963,1632,73,94,1
15615,27,12055.42,23.96703777335984,6955,195,16,0
15616,1,317.11,24.393076923076926,137,13,95,1
15617,3,828.5500000000001,19.727380952380955,485,41,53,1
15620,2,813.67,13.561166666666667,729,59,15,0
15622,8,4143.05,17.191078838174274,2417,197,84,0
15623,7,2136.02,24.000224719101123,962,77,50,0
15625,5,1702.1399999999999,15.907850467289718,1832,78,33,0
15626,1,391.72,12.636129032258065,372,31,78,0
15627,2,566.9,23.620833333333334,344,23,114,1
15628,9,3101.2000000000003,17.03956043956044,2175,86,23,0
15629,4,2240.9,29.102597402597404,1518,39,107,1
15630,1,295.05,14.752500000000001,187,20,301,0
15631,1,596.67,15.299230769230768,525,39,299,1
15633,13,4352.46,24.590169491525423,2058,77,166,1
15634,1,311.1,16.373684210526317,128,19,40,0
15635,1,100.35,50.175,5,2,52,1
15636,2,719.82,22.494375,276,27,94,0
15637,4,574.23,22.08576923076923,523,23,70,0
15638,6,2265.2,90.60799999999999,1134,20,35,1
15639,2,639.76,14.54,526,40,108,0
15640,17,14208.61,36.714754521963826,7246,180,12,0
15641,9,3766.7200000000003,17.767547169811323,3217,183,16,0
15642,1,105.78,17.63,270,6,386,1
15645,2,443.16,27.6975,140,16,71,0
15646,3,716.77,10.698059701492538,887,50,29,0
15647,1,169.0,15.363636363636363,124,11,72,1
15649,3,1864.35,169.48636363636362,413,8,24,0
15650,2,553.88,15.385555555555555,210,33,178,1
15651,2,612.76,21.884285714285713,392,28,77,0
15652,4,1082.6,13.043373493975903,451,76,44,0
15658,4,1705.5700000000002,20.799634146341464,513,58,29,0
15659,2,226.04,22.604,50,8,43,0
15660,7,1421.43,17.54851851851852,953,44,22,0
15661,6,906.15,23.234615384615385,543,26,36,0
15662,2,283.73,23.644166666666667,145,12,318,1
15664,3,867.6,16.369811320754717,373,46,106,0
15665,3,1773.11,10.308779069767441,1128,122,68,0
15666,2,632.94,9.446865671641792,469,62,129,1
15670,1,152.15,21.735714285714288,41,7,213,0
15672,1,45.300000000000004,15.100000000000001,10,3,382,1
15673,5,3533.77,26.770984848484847,1847,95,108,0
15674,8,4501.63,18.9942194092827,2373,199,74,0
15675,1,218.35,15.596428571428572,97,14,61,0
15677,2,648.4,16.625641025641023,356,32,78,0
15678,2,1541.19,18.13164705882353,883,67,52,0
15680,8,3652.79,16.75591743119266,2453,128,23,0
15681,9,1563.54,44.67257142857143,576,23,36,0
15682,2,318.24,12.7296,222,25,256,1
15683,1,330.79,20.674375,201,16,130,0
15684,3,173.95,15.813636363636363,77,9,204,1
15685,1,55.980000000000004,3.2929411764705883,36,17,107,1
15686,1,90.0,90.0,72,1,77,1
15688,1,190.57,7.058148148148148,95,26,75,1
15689,2,370.43,17.63952380952381,179,19,18,0
15691,3,434.5,36.208333333333336,140,10,51,0
15693,1,37.5,37.5,30,1,316,1
15694,13,5178.74,57.541555555555554,1173,44,17,0
15695,2,721.0600000000001,19.48810810810811,272,35,254,0
15696,5,1170.1100000000001,22.07754716981132,371,36,80,0
15697,1,246.75,17.625,127,14,346,1
15698,1,46.2,23.1,60,2,281,1
15702,2,140.39,4.679666666666666,103,30,133,1
15704,2,1524.3400000000001,16.93711111111111,695,75,159,0
15708,3,1365.16,9.162147651006713,566,57,26,0
15709,1,194.6,9.266666666666666,48,20,246,0
15710,1,898.87,8.171545454545454,641,110,74,1
15711,2,420.25,16.81,199,25,213,1
15712,7,2400.05,21.239380530973452,791,69,36,0
15713,3,825.24,16.181176470588234,419,39,23,0
15714,3,453.93,32.42357142857143,175,14,110,0
15715,5,658.02,17.316315789473684,246,33,212,1
15716,8,2485.1,10.102032520325203,1512,141,26,0
15717,4,456.70000000000005,26.864705882352943,154,13,78,0
15718,1,293.79,16.32166666666667,95,18,197,1
15719,18,5177.45,6.141696322657176,2643,283,38,0
15720,1,143.19,5.303333333333334,48,25,207,0
15722,6,3035.54,27.103035714285713,1257,74,102,0
15723,4,947.65,7.346124031007752,444,108,21,1
15724,1,92.6,15.433333333333332,44,6,57,0
15726,1,321.91,13.99608695652174,123,23,47,1
15727,9,5803.4,12.643572984749454,3414,314,16,0
15728,2,544.6,45.38333333333333,132,10,36,1
15729,2,107.55000000000001,17.925,19,5,57,0
15730,2,605.7,14.773170731707317,372,40,38,0
15731,1,125.3,15.6625,122,8,210,1
15732,9,1526.05,16.063684210526315,1243,53,29,0
15734,2,923.85,54.34411764705882,170,14,93,0
15735,1,327.68,17.246315789473684,206,19,78,1
15736,2,1815.72,17.62834951456311,1268,95,92,1
15738,26,8890.2,26.380415430267064,6558,64,29,0
15741,2,208.62,17.385,70,11,115,1
15742,1,156.87,3.82609756097561,51,41,276,1
15747,6,1588.57,12.508425196850393,890,78,32,0
15748,2,465.45,29.090625,211,16,106,0
15750,12,4672.231,12.426146276595745,3115,250,23,0
15751,11,1380.44,10.618769230769232,443,90,117,1
15752,3,1829.81,8.590657276995305,1142,174,29,0
15754,6,2579.04,25.039223300970875,1563,90,150,0
15755,11,3628.87,15.777695652173913,2607,181,36,0
15757,4,2225.94,15.040135135135136,1266,127,43,0
15759,5,675.13,48.223571428571425,495,9,15,0
15760,2,13916.34,6958.17,2,1,287,1
15761,1,143.05,28.610000000000003,31,5,99,1
15764,2,1223.1100000000001,17.726231884057974,895,69,91,0
15765,1,370.63,14.8252,335,25,323,1
15766,2,516.0,34.4,164,15,113,0
15768,31,14979.26,12.36933113129645,4015,416,133,0
15769,21,32543.4,342.5621052631579,19468,11,28,0
15770,1,321.45,17.858333333333334,67,18,269,1
15771,3,1006.54,35.94785714285714,512,26,261,1
15772,1,280.88,17.555,110,16,75,1
15773,1,138.84,3.7524324324324327,99,37,66,0
15774,5,1059.14,12.03568181818182,386,69,75,0
15775,1,45.599999999999994,22.799999999999997,192,2,288,0
15777,4,1081.05,47.00217391304348,334,17,18,0
15778,1,307.95000000000005,18.114705882352943,101,17,88,1
15779,2,124.08000000000001,15.510000000000002,20,8,120,1
15780,1,177.15,14.762500000000001,65,12,14,0
15782,1,1399.36,77.74222222222221,980,18,87,0
15784,2,848.33,19.72860465116279,381,33,124,1
15785,11,3640.96,25.64056338028169,2867,78,36,0
15786,2,3582.62,18.003115577889446,2617,166,74,0
15788,1,221.83,15.845,115,14,165,1
15789,6,1962.01,14.217463768115943,2499,110,15,1
15791,3,1995.65,21.691847826086956,1239,73,186,0
15792,2,933.84,16.383157894736843,606,57,56,1
15793,5,1433.96,79.66444444444444,1132,9,35,0
15794,2,777.0,51.8,288,15,393,1
15795,7,1369.8600000000001,15.39168539325843,830,74,87,0
15796,9,2464.27,15.211543209876544,874,107,31,0
15797,2,613.6800000000001,153.42000000000002,408,4,238,0
15798,3,1535.37,18.49843373493976,915,73,149,1
15799,1,540.15,9.476315789473684,387,54,75,0
15800,5,543.5,4.348,253,97,110,0
15803,3,1513.84,35.20558139534884,740,42,102,0
15805,14,5031.55,20.877800829875518,3050,177,21,0
15807,2,913.62,22.8405,1102,40,65,0
15808,19,16924.81,22.387314814814818,6660,320,18,0
15809,2,758.6700000000001,32.985652173913046,399,22,116,0
15810,4,1607.06,20.87090909090909,792,48,43,0
15811,3,2110.7,10.5535,979,126,14,0
15812,7,3400.33,40.48011904761905,2528,57,92,0
15814,2,689.11,26.50423076923077,457,23,50,0
15816,2,144.15,13.104545454545455,54,11,199,1
15817,3,2766.4,18.2,1596,133,77,1
15818,1,340.5,30.954545454545453,284,11,245,1
15819,6,2029.3400000000001,14.812700729927009,1571,110,88,0
15822,5,1394.79,29.058125,735,34,16,0
15823,3,3897.17,24.981858974358975,1775,155,29,1
15824,2,890.94,34.26692307692308,478,24,110,1
15826,1,943.97,18.509215686274512,861,51,225,0
15827,16,2148.91,16.530076923076923,1051,73,29,0
15828,1,1108.82,14.984054054054052,367,74,32,1
15833,1,80.4,16.080000000000002,24,5,394,1
15834,3,1539.24,14.659428571428572,854,105,33,0
15837,1,385.03000000000003,13.75107142857143,216,28,142,0
15838,16,41477.42,921.7204444444444,46846,11,24,0
15841,5,1518.35,33.74111111111111,1449,41,43,0
15842,2,548.8000000000001,21.952,296,24,50,1
15845,3,714.51,19.8475,202,36,193,0
15846,1,107.01,3.6900000000000004,79,27,42,1
15847,3,433.3,16.665384615384617,194,22,85,0
15848,1,139.94,3.998285714285714,46,34,278,1
15850,4,819.87,3.459367088607595,1077,197,33,0
15851,1,109.73,13.71625,67,8,183,1
15852,1,96.55,8.777272727272727,12,11,183,0
15854,10,2839.26,21.34781954887218,857,87,18,0
15855,1,340.48,22.698666666666668,242,15,133,0
15856,28,21114.08,37.10734622144113,10755,184,8,0
15857,1,273.48,27.348000000000003,276,10,87,0
15858,9,2905.45,8.647172619047618,1951,203,24,0
15859,1,438.46,19.93,174,22,89,1
15860,10,1630.66,6.766224066390042,974,169,25,0
15861,4,1236.43,4.906468253968254,1316,191,113,0
15862,10,2449.64,4.918955823293173,1219,351,30,0
15863,3,289.86,4.7518032786885245,145,56,274,0
15864,1,244.44,81.48,294,3,38,0
15865,2,1353.79,15.560804597701148,779,86,70,0
15867,19,5808.53,8.467244897959183,3337,400,11,0
15868,1,94.53,23.6325,57,4,240,1
15869,1,174.02,8.701,99,18,283,0
15870,3,508.52000000000004,7.162253521126761,173,61,53,0
15871,1,33.099999999999994,6.619999999999999,5,5,94,1
15872,2,434.75,4.997126436781609,294,70,35,0
15873,4,313.91999999999996,52.31999999999999,1152,3,156,1
15874,14,6878.88,30.985945945945947,2568,168,44,0
15875,1,111.72,4.4688,76,18,303,1
15876,2,1449.14,131.74,886,11,66,1
15878,2,330.77,6.485686274509804,243,47,218,1
15879,4,1157.3,6.324043715846995,643,171,61,1
15880,1,686.56,3.269333333333333,422,95,26,1
15881,2,155.25,38.8125,103,3,18,0
15882,6,1350.94,19.866764705882353,702,45,25,0
15884,2,249.70000000000002,16.64666666666667,158,14,89,1
15885,12,1572.47,16.21103092783505,511,68,40,0
15886,3,871.78,17.4356,520,47,73,0
15887,3,1027.15,27.760810810810813,605,27,63,1
15888,2,260.85,9.661111111111111,63,24,57,0
15889,7,1657.33,4.455188172043011,923,237,26,0
15890,5,535.65,53.565,119,10,51,1
15892,1,128.2,3.3736842105263154,46,38,326,1
15893,1,305.28000000000003,305.28000000000003,288,1,138,1
15894,1,313.48,4.124736842105263,230,32,26,0
15898,22,4729.12,7.006103703703704,2078,277,24,0
15899,1,112.5,14.0625,78,4,25,1
15900,3,549.29,6.953037974683544,440,68,70,0
15901,4,339.34,6.169818181818181,318,49,108,0
15902,1,145.01,8.056111111111111,124,18,37,1
15903,5,3813.08,90.78761904761905,1516,20,35,0
15905,1,114.69,5.213181818181818,82,22,200,1
15906,3,987.95,18.64056603773585,207,41,31,0
15908,2,764.57,18.648048780487805,174,37,147,1
15910,7,1449.62,4.015567867036011,1156,244,57,0
15911,8,1702.34,6.572741312741313,811,162,280,1
15912,7,810.08,10.658947368421053,574,66,93,0
15913,1,6.300000000000001,6.300000000000001,3,1,191,1
15914,2,205.99,15.845384615384615,149,13,35,1
15915,1,429.21,2.939794520547945,451,105,58,1
15916,7,2131.53,11.521783783783786,1011,139,23,0
15917,4,437.53,3.0596503496503495,221,115,263,0
15918,1,248.65,11.84047619047619,87,21,288,0
15919,1,541.44,5.524897959183674,484,38,25,0
15920,5,404.14,8.419583333333334,141,42,81,0
15921,3,466.08,8.035862068965518,176,52,53,0
15922,1,739.0,33.59090909090909,276,11,30,1
15923,1,254.16,6.051428571428572,244,21,29,1
15924,1,102.82,6.854666666666666,103,14,388,1
15926,1,134.44,19.205714285714286,155,7,199,1
15927,1,123.39000000000001,7.258235294117648,69,13,304,1
15928,1,293.53,26.684545454545454,164,11,313,1
15929,1,594.0,594.0,120,1,301,1
15931,1,239.9,17.135714285714286,118,14,85,1
15934,2,2190.66,75.53999999999999,2166,29,74,1
15936,2,282.79,14.883684210526317,211,16,36,1
15938,4,330.23,15.725238095238096,209,19,113,0
15939,1,2945.38,34.651529411764706,1532,41,31,0
15941,1,405.0,67.5,60,6,294,1
15943,2,271.28999999999996,22.607499999999998,183,12,306,1
15944,3,1839.14,57.473125,809,25,50,0
15945,4,827.27,27.575666666666667,397,24,22,1
15946,3,2304.18,88.62230769230769,1614,25,159,1
15948,1,553.85,15.824285714285715,285,35,81,0
15950,7,5844.02,17.926441717791413,2790,194,16,0
15951,1,304.95,16.941666666666666,107,18,38,0
15953,11,2220.0099999999998,21.346249999999998,1061,61,26,0
15954,1,190.75,9.5375,119,20,246,1
15955,9,4814.4800000000005,24.193366834170856,2324,115,29,0
15956,2,617.6,34.31111111111111,278,18,208,1
15957,2,501.21,4.598256880733945,247,88,77,0
15958,3,388.64,5.800597014925373,131,45,60,0
15959,3,579.49,7.4293589743589745,282,58,339,1
15960,4,410.95,15.805769230769231,258,24,31,1
15961,1,451.28999999999996,10.745,154,42,36,1
15962,1,295.83,5.10051724137931,235,43,106,1
15964,1,272.96000000000004,12.99809523809524,94,20,320,1
15965,10,2323.64,8.86885496183206,1054,144,24,0
15966,1,426.53,15.797407407407407,275,27,107,1
15967,10,2622.77,6.335193236714976,993,270,36,0
15968,1,418.05,4.918235294117647,253,70,45,1
15969,2,460.95,30.73,99,15,82,0
15970,1,703.22,54.09384615384616,382,13,255,0
15971,6,1702.98,243.28285714285715,534,3,42,0
15972,5,1810.27,12.484620689655172,480,104,113,1
15973,3,988.44,65.896,301,8,23,1
15976,4,1315.7,4.385666666666666,801,203,67,0
15978,2,2180.64,27.258,1556,72,89,0
15979,1,329.21999999999997,14.964545454545453,450,22,259,1
15980,4,4194.82,56.68675675675675,3302,65,147,0
15981,13,5954.29,31.174293193717276,2961,106,58,0
15982,1,324.51,7.211333333333333,131,45,262,1
15983,7,3632.07,12.788978873239436,2258,117,17,0
15984,21,6044.35,12.540145228215769,4297,290,25,0
15985,5,1572.8600000000001,23.475522388059705,1664,34,93,0
15986,1,186.3,16.936363636363637,100,11,38,0
15987,2,344.33000000000004,5.297384615384616,245,47,25,0
15988,2,612.0600000000001,6.000588235294118,305,93,208,0
15989,2,372.51,4.233068181818182,171,81,32,1
15990,5,1217.94,9.51515625,647,86,151,0
15991,1,150.55,25.09166666666667,41,6,191,1
15992,2,854.61,16.757058823529412,497,51,53,0
15994,2,775.11,9.811518987341772,292,69,68,0
15995,1,696.19,6.271981981981982,353,108,71,1
15996,2,889.47,7.802368421052631,458,68,23,0
15998,12,6081.76,5.803206106870229,3797,539,19,0
15999,1,20.4,20.4,24,1,392,1
16001,1,583.39,20.11689655172414,337,29,38,1
16002,1,169.21,4.028809523809524,70,42,282,1
16003,6,4059.46,33.828833333333336,1209,102,16,0
16004,5,2146.39,23.848777777777777,1076,63,131,1
16005,6,1820.83,6.151452702702702,1010,170,32,0
16006,1,245.77,3.321216216216216,127,67,44,0
16007,3,1373.2,4.886832740213523,1250,206,40,0
16008,12,4905.35,22.196153846153848,2950,58,39,0
16010,9,1426.66,6.019662447257384,767,89,19,0
16011,15,2923.85,10.331625441696113,1657,144,19,0
16012,2,1574.5,10.710884353741497,967,138,58,0
16013,42,23288.84,264.6459090909091,11924,31,14,0
16014,2,467.89,3.20472602739726,213,127,65,0
16016,4,1407.45,6.5159722222222225,585,87,23,0
16017,4,1341.95,13.555050505050506,538,81,74,0
16018,2,289.23,10.329642857142858,313,26,53,0
16019,19,13898.710000000001,54.93561264822135,5303,156,21,0
16021,2,532.25,3.670689655172414,297,117,52,1
16024,2,232.96,10.58909090909091,107,21,68,0
16027,9,1113.74,58.6178947368421,952,11,114,0
16028,1,82.2,16.44,18,5,252,1
16029,50,54296.82,313.85445086705204,24234,33,10,0
16032,6,1970.45,9.294575471698113,1480,130,113,1
16033,9,2329.42,7.514258064516129,847,180,17,0
16034,3,491.02,14.029142857142856,355,28,51,0
16035,1,217.73,10.368095238095238,33,21,217,1
16036,2,1797.92,21.152,653,79,81,0
16037,3,954.78,20.314468085106384,498,44,15,0
16039,2,456.4,14.2625,409,27,80,1
16040,4,1103.3500000000001,18.389166666666668,501,50,87,0
16042,3,1067.85,18.09915254237288,687,50,36,0
16043,4,1082.6,31.841176470588234,508,29,36,0
16044,1,340.84000000000003,17.938947368421054,170,19,92,1
16045,4,2094.23,32.218923076923076,1211,59,73,0
16046,1,235.78,10.717272727272727,248,22,219,1
16047,1,107.14,107.14,1,1,339,1
16048,4,1075.23,24.437045454545455,569,30,30,1
16049,3,787.89,4.168730158730159,372,175,32,0
16050,2,162.8,14.8,110,9,40,0
16051,1,188.44,15.703333333333333,80,12,338,1
16053,4,2122.89,19.299,1274,101,70,0
16054,3,1327.98,25.538076923076922,411,49,75,0
16057,3,1591.73,16.409587628865978,828,91,176,0
16058,1,62.7,31.35,18,2,63,1
16059,7,1876.16,7.216,917,145,24,0
16060,3,541.95,22.58125,243,22,57,1
16061,1,89.65,29.883333333333336,19,3,88,1
16062,5,1957.39,15.292109375,1359,102,21,0
16064,1,111.0,6.166666666666667,56,17,382,1
16065,8,2382.62,5.502586605080831,1447,214,22,1
16067,3,3395.29,46.510821917808215,1279,60,219,1
16068,1,122.93,3.152051282051282,52,34,250,1
16069,1,457.7,18.308,138,25,74,1
16071,3,750.5600000000001,14.433846153846154,517,47,184,0
16072,3,3744.57,7.025459662288931,1471,399,85,0
16074,1,265.25,10.201923076923077,39,23,47,1
16075,2,736.9300000000001,17.973902439024393,271,41,159,1
16077,1,2300.4,287.55,840,8,282,1
16078,1,283.79,7.4681578947368426,184,38,326,0
16080,2,385.4,19.27,170,20,42,0
16081,4,1810.88,9.334432989690722,820,144,23,0
16082,1,106.75,6.671875,39,16,327,1
16083,3,1371.78,24.066315789473684,990,51,17,0
16085,7,1362.02,6.516842105263158,748,168,37,0
16086,6,1920.8600000000001,18.121320754716983,1091,59,24,0
16087,5,1739.92,173.99200000000002,664,6,46,1
16088,2,1437.43,239.5716666666667,373,3,232,1
16089,2,271.44,5.4288,122,42,43,1
16090,1,205.91,10.2955,65,18,281,1
16092,3,770.08,19.745641025641028,560,28,161,0
16094,7,2617.33,19.679172932330825,1373,74,32,0
16095,1,447.05,14.901666666666667,265,30,113,1
16096,3,1264.3500000000001,23.41388888888889,545,49,73,0
16098,8,2873.07,26.602500000000003,1671,70,30,0
16099,4,841.3,28.043333333333333,526,21,74,0
16100,1,582.64,15.747027027027027,438,37,119,1
16101,3,1938.46,16.71086206896552,1087,94,91,0
16103,16,4762.07,31.32940789473684,2081,92,46,0
16104,8,2476.25,12.138480392156863,925,162,75,0
16105,4,2049.23,21.126082474226806,1795,80,95,0
16108,3,1393.42,16.01632183908046,858,79,91,0
16109,1,327.59999999999997,25.199999999999996,480,13,355,0
16110,1,481.79,5.071473684210527,169,84,179,0
16111,1,562.48,7.499733333333333,236,72,85,1
16115,4,907.17,6.299791666666667,600,99,54,0
16117,2,422.19,7.155762711864407,191,46,59,0
16118,1,4376.25,106.73780487804878,2851,41,309,1
16119,6,1297.45,34.14342105263158,571,31,51,0
